order_id,payment_sequential,payment_type,payment_installments,payment_value
f8046b5049a674585e048bb954e3b494,1,credit_card,3,316.4
61dffbf220e7df65d65f1ea067fa0b1b,1,credit_card,6,86.86
3bb0635cfdd779b10da72af7d39f9ccf,1,credit_card,2,208.89
f36cda6db10b2dddb208bf63a6ef8dfc,1,boleto,1,62.05
2fe02e6dc8bbbc397f61ba774414fa2b,1,credit_card,3,137.99
2226642559abeae5cfd2badcca397b6b,1,credit_card,2,101.34
2a2facd836dcb344b5af3736c563b1ac,1,credit_card,5,71.82
58a72152512644cd6ee65accc9206cf4,1,boleto,1,111.93
5928d420527d13a50a884bc80c6ea676,1,boleto,1,66.44
261db23c1e364b89c28dc5605923c75d,1,credit_card,1,116.24
eea2accc32d4396720d4e727986af0b5,1,credit_card,1,58.06
99732cdec64edc7e27f1a79ca75c8b75,1,credit_card,2,49.69
93d9dad77a7490e2f2618470129d8f83,1,credit_card,3,449.84
f9fc6b37b2a3a42ef88b609566e731c0,1,boleto,1,131.44
f36263024190c7e3817fe397e16b2a39,1,credit_card,3,87.64
ce65464cf5fd5392097c6eb4a9a7918c,1,credit_card,10,310.2
a1f4cd05945a0b268d626b4183922f03,1,credit_card,4,317.31
a8f60b9282c2f8e193d23d668bb74fa3,1,credit_card,5,150.14
256d312e964585fcdb955a8e8edb7081,1,credit_card,2,168.65
21988f4f4d0971038b9c9d35f3be1ccf,1,credit_card,1,26.43
1cfb97c2bd23fb8142435ff6c9ac2f84,1,boleto,1,149.7
000e562887b1f2006d75e0be9558292e,1,credit_card,4,41.11
1031ac71b203bb98af456f6abf3c8862,1,credit_card,1,32
d81873131923e5aa4f6dc362f77116a2,1,boleto,1,65.23
8104809ce1b8fe36d8228fd0e357ebc0,1,boleto,1,113.55
3e8b39fabf5f8739a37c9b4cac46bcb6,1,credit_card,3,195.24
90cd03f08ec3def09cf99113a1d6daa0,1,credit_card,9,319.11
26874945bcbf47606ab08580cf923693,1,boleto,1,114.42
6db98cef3c7058f05f604483aadd2f14,1,credit_card,1,87.8
d8a23906d95c53fd16569067cefb9103,1,credit_card,8,97.99
a3cc993782ea3572fbd27048f12712ca,1,credit_card,10,227.56
c59712a9767189f0a1e5258b5c3447b0,1,credit_card,1,66.67
fae621cb5d9e146a2656da4f1afe39cc,1,credit_card,1,168.59
b7a592c88818dcacf25f151e67f0bd8c,1,credit_card,2,145.59
a4de95599a7ceea15c118d8a59c8d574,1,boleto,1,64.01
0de2d81b96096126e5ac518128fb3daa,1,credit_card,3,143.28
37106a52065add00bf3e59408c290323,1,boleto,1,150.27
8dd554aaa8e7d61ddde56ba4189c780f,1,credit_card,4,307.23
3460241a070156e726e901d0824db74d,1,credit_card,10,162.55
163e2a2f67fd2f40ae55054e8e212678,1,credit_card,1,120.22
6ff3a48be8338a98cb2c89c335514cfe,1,credit_card,4,90.28
a63a3d3aceb23878150f9186b9bed935,1,boleto,1,282.67
0d81b558b6850a09217709e88893da34,1,debit_card,1,213.9
073632ef894dcb45601e326b8d97cd11,1,credit_card,1,157.88
77ff811b9df5550b4691cc8b4bb4902a,1,boleto,1,50.03
d8f135a040950408cd059c27a623bd97,1,credit_card,3,177.39
58be29292eff76e98cd5063f83ed7c51,1,boleto,1,596.27
0aead977f249a62158c114e4460c37cc,1,credit_card,2,104.09
ed63d1955429b2d9b6172c755b4fa1b2,1,boleto,1,152.3
0755fe651d86dd2feb3c6fff952d81e8,1,credit_card,3,149
38b40f7c313e9e6b08f38e7bce6d93fd,1,credit_card,2,84.05
7b039bcfd98f73afd5973f8ba56c5987,1,credit_card,5,71.05
af3ac636ad9bd84b524effaba1214126,1,credit_card,1,34.51
20baf04dd07db849cacb72e8cc0447aa,1,boleto,1,115.01
b64b31be08d0151c4115537cbef3dc06,1,credit_card,1,74.39
05302619b1bff6733f64a97851af68cd,1,boleto,1,44.09
ab19eec70d9d0fa0b30f290905c806e5,2,voucher,1,22.48
23f8d85e1bed4bc79e3b7e9f7c2d6437,1,boleto,1,59.22
12126a7699ca7a88dd86dd3f52bc8baa,1,credit_card,5,51.84
2d2df7f4bac281e16cc44e1c74e87aa1,1,credit_card,4,216.64
f8a7f99695460acdbb89605f807bc78c,1,credit_card,10,336.05
95b19f291b5f226ab1f3af5aa7e3553f,1,boleto,1,74.34
4d67b87a6fa0612c18688c1f371f4104,1,credit_card,2,146.76
e20f1823b7c3cea563148b3d9864132f,2,voucher,1,61.98
37b1281795f5155c913abe0c05f43b4a,1,credit_card,8,228.57
d57d9345daadd30b1ce4c22c40250583,1,credit_card,4,46.78
b517d1b56836ec7bbeccb6913c25dad5,1,credit_card,6,135.59
a9cdfd538e3a7e3fa7f39bb4197c6a44,1,boleto,1,145.47
5bdb3afa1eb436b9c3de3957a486980f,2,voucher,1,50
3b2b7f4a223b44cc17c481a8fe1a63b7,1,credit_card,3,75.53
f6e0b0a52fa22c15d6784e3cdda6e953,1,credit_card,1,63.96
67f9754feffe51587eed05ba198d21b0,1,credit_card,10,152.47
df0b4d4ca3e37ebafbe0610b32fb69f7,1,credit_card,3,71.15
51abb20be6330420d4528fe527d3f90e,1,credit_card,1,86.73
a083f47f545711fc05940d0be7f5ca38,1,credit_card,3,190.2
5719025bca0cfdf25087cec11bd755a8,1,credit_card,1,48.39
ca5a59edbeb8c782bd62affe617fd6e6,1,credit_card,2,38.14
74be6f225276a31288092c4fe6664b42,1,credit_card,6,129.01
ea7dfe9f928b33cb2e9d8bc99dd7e0f3,2,voucher,1,100
b42efbd88abf3882f91928b08cf74d6f,1,boleto,1,113.86
2096a9ff3dcd9dc1e2e90ea7296730a0,1,credit_card,1,120.95
c11fda48e1e32d80cdded371a3ffa4b9,1,credit_card,1,148.15
69ae6d6493cb6b0420c6e86da2cc3c3f,1,boleto,1,81.42
a3965b3546bff7e3ec5e766fa6e8d865,1,credit_card,5,71.15
d114db1284e403886d42917794dab1aa,1,credit_card,1,37.82
73f078f94fbf270913ba09b8bb2d0f93,1,credit_card,4,157.79
d228a9c137a2d23357ac9c661da7285e,1,credit_card,2,84.27
028e37ed7cdd54ad41506f61df708cf9,1,credit_card,2,23.38
db4c181f6ac63a558233e98861beda3e,1,boleto,1,54
f0b3b8301161711933b5fa04d6191a0e,1,credit_card,4,48.13
3d5e2d8281ca0a708b96f43898c1314e,1,credit_card,5,62.97
b06112f703115e6d92f3baf4e2458a5a,1,credit_card,6,241.74
d4126c989370101ec1b96733f4adfe79,1,debit_card,1,83.14
b28360b44929ee4de27af7329c403c58,1,credit_card,3,1342.03
e3c291c9bddfedee62c613abb89f859e,1,credit_card,4,378.63
9c6203a8eacf4ccb437c800c9629f792,1,boleto,1,66.13
82f4e36c3e5c7a517807137477657336,1,credit_card,2,127.3
8c81d5854b1977c139c82372fade2084,1,boleto,1,105.71
c9e0c39985eec7874e2902fbc6256be6,1,boleto,1,249.82
ffeeb911d070bea3dd20bd5fd01da5e8,1,credit_card,5,95.69
1e5995be669dd5c3e290a163f1394dce,1,boleto,1,54.72
da9f86485be515d23d10033bdfe2f8ad,1,credit_card,3,160.07
2d37b55e71618c48264e6288fc228844,1,credit_card,3,322.84
5a610ef4a49d9be48df16a1026f225f4,1,boleto,1,34
1f18d6138f5af59adb5a379ea575d555,1,boleto,1,69.22
c38c4d91635ffe5f51811ff2d04a75ea,1,credit_card,5,77.57
9272fabd5bfa9acee9ae3fd87af61a0a,1,boleto,1,51.71
dea7183b5687dd97ce0703f53b0a97a7,1,credit_card,10,717.83
8b0f121dbcd7a605911362fdc4df8e76,1,boleto,1,120.04
7f09825a97c672aaad3bd6d4f7e5ebf4,1,credit_card,7,102.43
b1bb317f7d7fdeefca25499d3e62cb48,1,credit_card,3,39.4
78cf50046b61f1f374ab7dc4a12bd20d,1,boleto,1,137.07
bc64f672506c531820c9815dbef4d7f9,1,credit_card,10,421.18
66794c8e67490721d1650537f7d82026,1,boleto,1,76.85
2d27207b384323a3320175c9dd0b6784,1,credit_card,3,70.74
927a7c08b956e780d1a418ec9b5b1551,1,credit_card,6,549.7
9b93d7e3492173e52be4e40470dd5d59,1,boleto,1,216.72
6d124ae5d617f5ddf8eee412524850c0,1,credit_card,2,119.94
c34669131c7b65bd32282de48c9d4112,1,credit_card,11,112.12
ecb7b1b5d15cf872f986f88e7344d9ed,1,credit_card,3,188.28
7844d2f4784ca5e03bf47dd1ac050bc2,1,credit_card,1,68.84
8ebfefcc637fd6935aadd7b73c0c37d2,1,credit_card,1,88.61
4d5e5391b853a3490c37d35e1c8c2c16,1,credit_card,4,42.69
53302305754d77daab8c64a29db8d8c4,1,credit_card,3,89.3
cafe257a6af47e3a0f99d202c0bbdbf4,5,voucher,1,4.07
0d2c1a413f6aa3a36b8bb940b028f930,1,voucher,1,175.26
1dc762b27fac9fd0a2a373b1765904d6,1,boleto,1,217.64
2e97685820b5ee3efa8b213f18899387,1,credit_card,1,61.28
8bd569b6ef081e577038e2c73038b191,1,credit_card,3,76.12
2861bde48c258a06a5ded52e540dc6be,1,credit_card,6,67.5
e625944bd16cd8f6b0daa1861cd25b19,1,credit_card,5,104.36
fb8d4fa3b150bb3a129a10015eeac145,1,credit_card,10,291.33
76279ee78a4924f44a3a83ef23b169b8,1,credit_card,4,207.58
7e72165c5aea9996c625cfe62c8e1500,1,credit_card,4,116.94
2f09f8c80542f3260ec457517de0a463,1,boleto,1,1442.84
978c88fce8bfdad5559f67f50abfb7da,1,credit_card,1,72.4
ee8e24472be0999597648d72577ae895,1,credit_card,5,51.68
9dd8939599e245883bfdcecb95ff30f8,1,credit_card,5,117.69
a6c054ff2945730a435c2c95531f17db,1,credit_card,2,182.91
571b3d06ddb5bba38fac92f4da0778e7,1,credit_card,8,176.76
b30fb34686fab6a41f51d78d944b6f41,1,credit_card,1,17.73
ae9e4af9767b620b021b2952046266e9,1,boleto,1,136.06
c28c74ee5fb4a731178895058c0de619,1,credit_card,10,157.43
413acaaa6c5aa063a17bda2ee7e3690a,1,debit_card,1,33.23
32e48287f7d1ed208755d25cc12077bc,1,credit_card,1,68.44
beaa70f158221aa1ca0d8a5545b97569,1,credit_card,10,219.51
ba6b736a4a402bcefa049a41b3a98c55,1,credit_card,4,206.22
80a26b4ee1a6aff31f37986403491366,1,boleto,1,234.61
d0523aba4d0666705474932558a1d89c,1,credit_card,10,352.7
2d587ea1d70ea2fa8bc79a23cfe02ab4,1,boleto,1,76.17
fc3c882665c98c9b737a7b1b3aa6c553,1,credit_card,1,37.78
4d66d84298606d4fea8ade08c8b66d9a,1,credit_card,1,67.68
10615b9256577b6707f424e16f40faaa,1,credit_card,2,48.54
a8b2111a24cd1ebe4246f720de1b238b,1,credit_card,2,126.92
bef0a9fd3674bdfdb2a292fab7793cfd,1,boleto,1,323.96
a22760d8e93ddd9acb9c47bc99118853,1,credit_card,10,128.25
de4200e70f1ba056e8e0ce5a6b057f76,1,boleto,1,143.36
d01892cabdc79c6a7592dbe80c5d7192,1,credit_card,2,174.04
9d480419579c11f532fce93c63e0eed8,1,credit_card,3,68.59
6ee3c291219411d6da1a62f056058fec,1,credit_card,2,63.44
9cd721f408e8bf94b981ebe34f7007c4,1,credit_card,9,93.19
6ac9e7249ef5df977218e8251e151355,1,credit_card,1,65.71
0cee95c34f2cd6a8e38d9b170b9a468e,1,credit_card,1,117.96
bef901b8ca3d5b75c2031cbd303e88cc,1,boleto,1,263.61
e7ae11a316ccfd7689dae760479ec0da,1,credit_card,1,129.19
d65c179a817be22977e263fbc1a4fef4,1,credit_card,9,96.02
f93d4438f5a4fcb8c83d71dc594437f9,1,credit_card,6,62.08
761d2a6c3fc081b13c3cbfa01c4a8c37,1,credit_card,1,86.15
aeb4ec5f0696847ed2357f26abeb5a62,1,credit_card,1,31.33
671f3f58a12caea363c9e40989c7d154,1,credit_card,1,120.84
1c5dded30baeb7f5dabbd1e613c76164,1,credit_card,2,462.02
576560b37e7f23e3dfc9d154b23bc614,1,credit_card,4,87.71
b3879e737eafcf76e10b3118e9b11f28,1,credit_card,2,49.79
2aceefa8498a058bac3f46c6336e744c,1,credit_card,1,44
5f0729d8bd88589e8501140a9eb86ed3,1,boleto,1,97.92
52ae002feea5d59bda4323361c7172b2,1,credit_card,2,221.93
57e33a9ea02141930bcf5e4e0fdb7b4c,1,credit_card,8,261.35
3a27e0b9d5d118eeba13571803a2b08e,1,credit_card,8,231.18
a6da096d974acc000962856d7386448a,1,credit_card,1,35
28cc666d3c85564ac6854085a36582fb,1,boleto,1,84.79
67475f71985adf5fc4111756430c2366,1,credit_card,1,36.78
10ee8dae1859d2e91a79ad35006d3412,1,boleto,1,29.96
896fbd78a9ef3839b34b893f48f6bc67,1,voucher,1,5.94
c8f6f16968064fb152e6eef1952c2f09,1,credit_card,3,162.71
8cd71aa8f0d60722dd505f339d41df2a,1,credit_card,9,179.2
55ea12225a84c0269c9ae6604e6f9141,1,credit_card,4,99.35
2058cb04c2f484f6c016669b62e2c3e1,1,credit_card,1,66.01
13be52fea867f703f9f4466bccbcc0c9,1,credit_card,3,171.62
e90bb6aef6a1f5dcd05c62ca6c8fee8b,1,credit_card,1,49.85
24e48a0c9fc1cfb4bf9ccfd3dfd7c984,1,credit_card,3,438.76
c7f9c9ed8383be0c7514a7672ffdfdbe,1,credit_card,6,68.35
6a469666ec55c8ac48cca2b1160f10e3,1,credit_card,2,49.35
57ccf855a2dcef1cf0583b5c649a5c75,1,credit_card,7,158.92
b18478bbf9b2283e3d12452f69fd9ce2,1,credit_card,1,84
8a6e225994411f2e15e2407fd5a05511,1,credit_card,1,147.05
261a70322fb6e56501d54f81cf525f15,1,credit_card,1,58.83
2d58df29239f4ee3887103ef2576e857,1,credit_card,1,86.86
db7d019ce87ceb1539bd37353ab408ba,2,voucher,1,100
413220cbe57b95480531b7cf6afa9185,1,credit_card,2,58.95
2df16064a31736f53f6466a3500f718b,1,credit_card,1,60.22
8e3d51628005e70bce8a2fc5d9c34564,1,credit_card,1,65.4
e6ccb4e29b42a81b774b13101835b5a3,1,credit_card,6,93.65
ef8e343c4abd7135c59d2a6179bd4351,1,credit_card,2,136.6
a0dd16fef84e1de7791dbac7e4020bad,1,credit_card,10,700.89
186a0845cd1b679057c8b0ea86931e2f,1,credit_card,1,705
116c70afde066c60adb8381e4c23c07d,1,credit_card,1,44.1
7c7730a9be0a2cd5d43285e6e53476d8,2,voucher,1,39.34
d5126e0c4988c70a3808041792214dcc,1,voucher,1,45.96
ba06fd3e802dae04b1a5a02f10d47726,1,credit_card,1,30.27
a7244b32a501eb75e809aea0f44556fa,1,credit_card,3,460.61
bcbbaa1f21815f0a2b083dc1097f368d,1,credit_card,4,48.22
e6f1079796c9aa6e372d9c759310b5c2,1,credit_card,9,181.91
75bbbd85d3373487642cee8e47902587,1,credit_card,2,135.62
a17e67cf367982680aa3ace732869610,1,credit_card,7,165.8
a62cea6420ca6b61d36c62aeb795858f,1,credit_card,1,75.07
dafa99d3aad16f19a8309819438cf7db,1,credit_card,5,214.76
91f1ac61a8e729f0c88109ea99fef51d,1,boleto,1,47
e0e86ba567043fd48c98fbb535105f00,1,credit_card,2,40.17
38bbb94deba996cc4485e25cd0b27a20,1,credit_card,3,70.17
e01734681e487d52315e5745bf478d7d,1,credit_card,1,175.87
328f1e996c8251549a0e319d7eaa0f31,1,voucher,1,78.04
1a109ace7bc73c15e6ef45d6d4423dbd,1,credit_card,5,148
376fa786ca009c39d2d78a87ecd0d4af,1,credit_card,2,334.34
2b857e133a619f873130ee050ffa17a1,1,boleto,1,146.09
6308938677b016004e5c35f0d86fd8aa,1,boleto,1,41
de600694e63dc521b56a7fc6f01576d7,1,boleto,1,89.91
60f4971cd353e8200e728e33302cef59,1,voucher,1,82.98
760e70b6d3136376633a2c6369da1c69,1,credit_card,1,162.83
3475576ebe7b1d8daf3201dd20dbc98d,1,credit_card,1,335.16
94d0901c92f4253bda4e9576a7a0e52f,1,debit_card,1,39.24
7e03ea2749db964d64386d5ba76cad36,1,credit_card,2,140.56
b3a0eb2ed8d1c40cb723235fc937b654,1,credit_card,4,47.23
bb787d6e68f079fbf94e8df39219086d,1,credit_card,3,38.03
0d6b94a6fbdff968503c0aa3e7bffdbf,1,credit_card,6,296.71
a0b3949913dc87721a55ccc60e96e8da,1,credit_card,1,90.8
6f56545c88b148da4e1bef1bab6c7007,1,credit_card,4,99.45
fde5931c072d09a2a89da86b20ab0451,1,credit_card,4,40.56
988c4ae9761f28359668d76b84b977fc,2,voucher,1,106.64
a6b9f6bcd95a0ddbaa7194536b3cd00e,1,credit_card,10,231.87
ae86dbc1549b4c0cb00dc0ea909fc6d2,1,credit_card,6,126.92
8df3b9ee87391ad43854a0ea83da2b93,1,credit_card,1,48.69
93bf5323e2c3624fdc56fc6083bc71d4,1,boleto,1,144.54
e897d96adf4da16805cd6faf2913ce48,1,credit_card,5,424
af99e2024c32e91db8bd36c7508ba102,1,credit_card,7,154.53
7aec44a29db806091272db5aeb0007d4,1,credit_card,5,90.39
1db32e420783e3347ae3f1c6e65baf37,1,credit_card,9,94.24
f3a4760ece900e584e36fc700b8fb58c,1,credit_card,6,132.99
8ee4b4546da4178fb73e677c628a74b9,1,credit_card,1,55.74
0550f231a3ccfd0e87217ef2e816c7dc,1,credit_card,4,78.42
3b981944c4d2df767cc524ebcb06d7e9,1,credit_card,1,138.09
456f9f06a58b9d22e98d54aeae391575,1,credit_card,1,157.11
73e0c0e9d14c86750d2df4a0d74eff29,1,credit_card,4,49.42
23936c5f77c03f7cbd20d185732c60d9,1,credit_card,4,63.89
d983124667a44e540ef9ab35c37c486e,1,credit_card,10,1628.6
560691faf05a5433e9617b9582948175,1,boleto,1,153.01
732afdd5420c25c298c18de68006fbd6,1,credit_card,6,62.78
7a94606a015a9feffa3b4ac23e84d132,1,credit_card,1,32.38
a219a9f28e900359410d7cb6329cdf39,1,credit_card,5,154.42
0cb617c8bf1a34cf77947ac7d8b393f0,1,credit_card,6,60.86
3e72677344408fece35547ac4c8ebb94,1,credit_card,1,87.79
aa50fc2b2c3610cef0e3ddcb6e4dd8d3,1,credit_card,2,244.71
67b28af24f672d7436f8ff5eda41a88e,1,credit_card,3,113.42
a9a2c78d1e141e7627d58444422ca153,1,credit_card,2,116.61
22474d84064cd7eb4a907ba3fd8a6398,1,credit_card,4,296.78
e6af9b3f52266ed3aee09ff6bb028afc,1,credit_card,4,329.06
33299417d8206e70805c48ec081eeaf1,1,credit_card,5,60.61
4060a8c4cf4cdd2f9ffd6f7af3930fde,1,debit_card,1,146.3
9f7cc87ce24aa70b16e4d42b0df25ab5,1,credit_card,5,117.85
ab3049853be314c3dcc3721cea4438e1,1,credit_card,1,169.11
9eda2d18097ef7bd7ff08ad54402fc77,1,credit_card,3,190.86
e6bae50af8e5b4880276314fd3ef0673,1,credit_card,1,116.47
c6bab3474f095311c68ed0f0285749f6,1,credit_card,2,120.8
79fc134b916a8831d03be5a38144e016,1,credit_card,8,196.99
2d3c3cbfc3286b15ef13547f94567459,1,credit_card,9,97.2
86ed1f35a1297fcd9ac0f8cefd187fa1,1,boleto,1,116.94
fe0b65896fefa5e3ed76059830c2e49c,1,credit_card,4,138.99
e6905b52f294e4e2acc73bbb588038b3,1,credit_card,5,379.3
8a199f2aee407c4c7741874bb2394650,1,credit_card,6,1054.63
739e2bbb1a8b8d9d27c37a0b9d16d0a2,1,credit_card,5,119.84
3fd2af7d4b0fee360bea3d4beb9d0418,1,credit_card,1,113.11
93e85b947c8fbaef6206e8f282ec28f6,1,boleto,1,112.9
99cf9baabb2f8e480c047c45957fd0aa,1,boleto,1,157.21
995ca4e760797710d04230ca83a51ea7,1,credit_card,5,335.8
d0462d19e9c58af6416a06e625c58f13,1,boleto,1,557.62
65c3cbde18f89d9959a109545ad0ca7b,1,credit_card,10,159.46
3ddd23cf50cc3d0d89bb2cecfa137d93,1,boleto,1,120.62
f91129f9c042c85dbc000f46b36492a5,1,credit_card,2,923.85
576f9e432d8d303ce2ffc75736352fe1,1,credit_card,1,292.65
9d5246455ad1fb521f263b356635f4df,1,boleto,1,46.29
e3f6d89187ed0a12fdd795ce6519f10e,1,credit_card,4,77.66
83fa35671cfa30d9ed1256b079d0b230,1,credit_card,7,78.2
b9ba0d763542807cc21f8fcd54d80f6b,1,credit_card,1,296.7
d973de85e22fa324fc26a2c4da7884b6,1,boleto,1,160.51
88b40db56f2c37efbf1b4e83db2b40ac,1,credit_card,3,36.78
615915458e5cdf8939ae422e043ca879,2,credit_card,10,112.68
20dbf24263d2b7197c8d23bee91cb263,1,credit_card,4,214.14
b7862d8553509d146df534b47d0fe1c3,1,credit_card,3,69.85
3b056e92067a43aaa660bc71598dc68e,2,voucher,1,30
9cd835ca1f7889a20d3ab1781d3de6b6,1,credit_card,4,204.12
17d98bdb9b550bc6b435062e09aee717,1,credit_card,2,44.59
bd198b62b5d99af74a4c0dbf717fd5f0,1,credit_card,4,609.99
6ddb004a75be2f9f5ff513839665267d,1,boleto,1,218.52
bb06ae08acf9f68602e0b913282b62bc,1,credit_card,1,178.47
019886de8f385a39b75bedbb726fd4ef,1,credit_card,2,188.4
52076105d0ca4133091c2c1db1d4bb9c,1,boleto,1,62.78
01c391e962558d0793e8dd8f6bad0999,1,credit_card,4,96.7
6105e65ffe6d1531ecb3b8f42e1b0840,1,credit_card,2,43.78
4017df0a0c73564d88bd596e06e42c2d,2,voucher,1,30.64
89741980c62aa4ee1bedf37ae9d86c07,1,credit_card,1,77.03
6f8026dc118f5bb6ff82b03e8eaae469,1,credit_card,1,68.22
2fa74b22c65ece27ba1edf1f40354e19,1,boleto,1,79
e10cd38d4b2c2c6a369d7e4a15645aee,1,credit_card,8,163.13
4243bef9583d689a9c8fe6f055cef332,2,voucher,1,25.05
775130c792f4c6460c63162e994a1114,1,credit_card,2,273.27
186f042cdce95c754951633686eb1dc5,1,boleto,1,50.95
cd5c1268e844dba45efdf51b22570143,1,credit_card,6,67.39
217fa08ee792f84b2a3b3a84ee263b0e,1,credit_card,2,86.84
141c7645c99eed7a80fa7ec9d6c40ad0,1,credit_card,1,51.82
52d737a419e3d5424beb6b55abd83bcb,1,boleto,1,163.24
44e38bed584d8533aecfd6018f420f82,1,boleto,1,259.56
467cebcc0da9e810f821e951c04dd59e,1,credit_card,1,51.33
c1fe3ff121d3ebaf46868ddf6befa390,1,boleto,1,71.82
4c0bf10a3238584fbdeacac0151ff12b,1,credit_card,1,84.34
ee54096fa354f3c094340f246236f025,1,credit_card,1,82.25
bf109fa36da244c6c5425edfda0d8aab,1,boleto,1,81.11
b5c266ddb80e22c5857e6c88e559afd0,1,boleto,1,27.75
5f66067164a5ca7adf49a87bfe4cccc1,1,credit_card,5,754.16
a7b52792324a5d54d8eb0277ab1f671c,1,boleto,1,163.69
f37cdd40de53fd4b961aa07433c716fc,1,credit_card,1,135.49
2f7629415fce83aab452e69eda981a49,1,credit_card,1,55.96
6be1646fccbb69d34b22da3b1807d51d,1,credit_card,2,42.58
766e7d95f42217e02fa7c85a8c97a862,1,debit_card,1,58.18
05da04fd9f94dfb49fd643216d2cbe1f,1,credit_card,10,277.28
ac49c1eb805c27f524f4798a3142d439,1,credit_card,10,107.22
86cd4fa4ff90b76544cfbe330c5da54b,1,boleto,1,63.27
d10eafa208521dc30796e6a26099b6a6,1,credit_card,1,62.39
1dbf60c23388f06ed82ad629f574b613,1,credit_card,2,167.2
2f1e07db1b452ef80b6dcae150afcb61,1,credit_card,7,77.57
efb6786e7cae312c673bb5ac3a677ca0,1,boleto,1,108.72
efd3e6079ebd4d192d41aa488cbc1757,1,credit_card,6,99.15
c81a53ce413fcbd0a95b2cd1f82602c7,1,credit_card,1,56.39
d29b96c282ec82deff4feb268f3df620,1,credit_card,3,83.23
17f6b36b21f52d18d86ad4b667495d03,1,credit_card,1,166.29
abdc66adfb59c21caa145e7791e59a25,1,credit_card,10,254.09
a4388d21a40d3fa0915cd15e2172eb45,1,credit_card,10,126.86
6b5e3dbfa9a0da1777b2fcf36d09c0f8,1,credit_card,1,133.25
d2dbcdd27c3b2a5db7cdea48cc9d0161,1,credit_card,1,122.61
71d3e09a5dd729c9a0d368cd5fc9e47c,1,credit_card,4,85.01
fe52796ecc672e9bd061049987e19829,1,credit_card,2,123.85
566fe59dc8f089f27c0e739a3891581a,1,credit_card,2,48.72
337ed97aec5fea9e7e8169cf04876433,1,credit_card,1,40.69
1a695d543b7302aa9446c8d5fbd632bf,1,credit_card,4,178.27
bcd1f5bd3d7c694c6e68bd6b5e7f24a4,1,credit_card,1,115.57
ffabb8ed44ae4f83efd9d206904d88f5,1,credit_card,6,462.54
b81c2aa5803f123d1e472ddcbbbd17c3,1,credit_card,1,79.33
780d06f3d4a6cf29181986194b9c23bd,1,credit_card,3,91.61
223067157b61a8e20dc19cbafe40eff6,1,boleto,1,114.44
c6e881cc0c5529147cfb07d33ec5293c,1,boleto,1,171.55
fb2f83ce2b29efdf3d632f80368b1f34,1,credit_card,5,82.56
981f2b840c349f73901c0978c0aceb59,1,credit_card,3,71.62
6694b68ebe1f4dff3b22fbbfff33d80a,1,credit_card,1,49.67
5715f14022215418c906c7a4cda732f4,1,debit_card,1,96.02
d4cc34ee536a5c492013d384f6348ec4,1,credit_card,2,173.36
71932b1adae11f63e4a454bb85d4235a,1,credit_card,1,65.89
3eb31ef4f66c598bd49c78ce76c17e5a,1,credit_card,2,97.72
a2c173a8905b6e8f3c6ea83b7d9c6b91,1,credit_card,8,169.6
12052ac6aa067434388199224c0f11bc,1,credit_card,2,117.57
48cefe210d7a04f470fd6592ea91ffb9,1,credit_card,10,188.4
d4a55c0235e5b57bb0cc9939dcb321bb,1,credit_card,3,30.84
4e3a1311d6cf029c30c9ead449bfbd43,1,credit_card,1,84.13
b4e517beb22f957e76469c4b7eed9f8b,1,credit_card,10,725.69
e4792daf8d9ddb74de6985c5d6980409,1,credit_card,1,129.04
f063433055bc159629f5b86f7d86dc38,1,credit_card,1,51.59
a3a38cd51c4d299f206bc73c6daaf2b9,2,credit_card,8,232.59
5020a3db49225f967490d76021c7d13a,1,credit_card,4,188.45
0dadc99af57f4654592d80bd83ee5a9b,1,boleto,1,258.05
b50ba114699ad96c55931d8d58b6dbda,2,voucher,1,19.09
f8ff7718b4af94066e8301cc10c1cb7c,1,boleto,1,92.1
56a9371475e5344f96ca0933a17215ea,1,credit_card,1,87.05
34688497162fbb53b24e10738f912fa4,1,credit_card,3,153.55
a498cd320a4937e66cb7b1013909a271,1,credit_card,1,43.41
45390ff93f092f0de1524d486a172c33,1,boleto,1,182.58
f5fcef5d7789fe60b872effa519c61f7,1,credit_card,1,68.57
b4e381786201d38ab725a174f011ddb2,1,credit_card,1,89.27
cf08f889cfc7f4e20d52cf7c6828eeee,1,credit_card,10,175.16
b779a5a05a7f2a1955da9631df2a275d,1,credit_card,1,82.83
3c58bffb70dcf45f12bdf66a3c215905,11,voucher,1,12.86
e7936a401afbee6c79803b3b554392e4,1,credit_card,1,267.68
e38d9183e9b3d19b748b3af7732d2ef4,1,credit_card,10,156.44
fc31a63e2f4e1c8cab6b97ec8eee6f84,1,credit_card,1,89.17
ac244956f757aeeb76242334254bf9a5,1,credit_card,1,0.58
ba2500147cc381c7d587dede7f034f2b,1,credit_card,3,722.05
587625eb2ade3b78389f7a0aa07d1849,1,credit_card,1,57.79
d65fddb0eefed35b0e4245c746ee1d11,1,credit_card,8,290.76
e9ec883d782fcfea6fec9beb9f626976,1,credit_card,2,67.72
db2471b04ede0dfe4af0853853885267,1,credit_card,1,42.27
5dc4e4e9a4f28d5bda7879562fece272,1,credit_card,2,130.15
88c588c116fd06fb8e48dd83af88ec4a,2,voucher,1,27.75
9bddf07b813124e63282b716df591c36,1,boleto,1,141.9
41738c6711aba76aa0f4f07640600772,1,credit_card,1,95.31
